,Q6_1,RespSex,age_dv,marstat2,religion_dv,source,wimd_2014_quintile,workstat2
976115,3.0,2,7.0,1.0,1.0,census,3.0,2.0
976116,2.0,2,1.0,2.0,3.0,census,4.0,1.0
976118,1.0,1,4.0,1.0,1.0,census,3.0,3.0
976120,2.0,2,3.0,1.0,1.0,census,4.0,1.0
976121,1.0,1,2.0,2.0,3.0,census,5.0,1.0
976123,1.0,2,4.0,1.0,3.0,census,4.0,1.0
976124,3.0,2,6.0,2.0,1.0,census,3.0,2.0
976125,1.0,2,5.0,2.0,,census,3.0,1.0
976126,3.0,2,7.0,2.0,,census,3.0,2.0
976127,2.0,2,2.0,2.0,3.0,census,3.0,3.0
976128,4.0,1,5.0,1.0,1.0,census,4.0,3.0
976129,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976130,5.0,1,6.0,2.0,1.0,census,3.0,2.0
976131,1.0,2,2.0,2.0,1.0,census,4.0,3.0
976132,1.0,1,1.0,2.0,1.0,census,4.0,3.0
976134,1.0,1,1.0,2.0,3.0,census,4.0,1.0
976135,3.0,1,5.0,2.0,3.0,census,3.0,2.0
976136,5.0,1,5.0,1.0,1.0,census,3.0,3.0
976137,1.0,1,6.0,1.0,3.0,census,5.0,2.0
976138,2.0,2,1.0,2.0,3.0,census,4.0,3.0
976139,3.0,2,5.0,1.0,1.0,census,3.0,3.0
976140,2.0,2,3.0,1.0,1.0,census,5.0,1.0
976142,3.0,2,5.0,2.0,1.0,census,3.0,1.0
976143,1.0,1,5.0,1.0,1.0,census,5.0,1.0
976144,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976146,1.0,2,1.0,2.0,3.0,census,4.0,1.0
976147,3.0,2,7.0,2.0,1.0,census,4.0,2.0
976148,1.0,1,1.0,2.0,1.0,census,5.0,3.0
976149,2.0,2,6.0,1.0,1.0,census,4.0,2.0
976150,5.0,1,7.0,2.0,1.0,census,4.0,2.0
976151,1.0,2,1.0,2.0,3.0,census,3.0,3.0
976152,1.0,1,3.0,2.0,1.0,census,5.0,1.0
976153,3.0,2,7.0,1.0,1.0,census,4.0,2.0
976156,2.0,1,5.0,2.0,1.0,census,5.0,1.0
976158,3.0,1,5.0,1.0,1.0,census,4.0,1.0
976159,3.0,1,3.0,2.0,3.0,census,4.0,3.0
976160,4.0,2,5.0,2.0,1.0,census,4.0,3.0
976161,1.0,1,3.0,1.0,3.0,census,5.0,1.0
976162,3.0,1,7.0,1.0,1.0,census,3.0,2.0
976163,5.0,1,6.0,2.0,1.0,census,4.0,2.0
976164,2.0,2,4.0,1.0,1.0,census,3.0,3.0
976166,4.0,2,7.0,2.0,1.0,census,4.0,2.0
976167,2.0,1,3.0,2.0,3.0,census,5.0,1.0
976168,3.0,1,5.0,2.0,,census,3.0,3.0
976170,2.0,1,5.0,2.0,3.0,census,5.0,2.0
976172,3.0,2,5.0,1.0,1.0,census,3.0,3.0
976173,2.0,2,6.0,1.0,1.0,census,4.0,2.0
976174,1.0,2,1.0,2.0,1.0,census,3.0,1.0
976175,1.0,1,1.0,2.0,1.0,census,3.0,1.0
976177,1.0,1,3.0,1.0,1.0,census,5.0,1.0
976178,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976179,3.0,2,6.0,2.0,1.0,census,4.0,2.0
976180,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976181,1.0,2,2.0,1.0,3.0,census,5.0,1.0
976182,1.0,2,7.0,2.0,1.0,census,4.0,2.0
976183,3.0,1,6.0,1.0,1.0,census,4.0,2.0
976184,1.0,1,1.0,2.0,3.0,census,4.0,1.0
976185,1.0,1,1.0,2.0,1.0,census,4.0,3.0
976187,1.0,1,4.0,1.0,1.0,census,5.0,1.0
976188,3.0,1,6.0,1.0,1.0,census,3.0,2.0
976189,1.0,1,4.0,1.0,3.0,census,5.0,1.0
976190,1.0,2,1.0,2.0,1.0,census,5.0,1.0
976191,2.0,2,3.0,1.0,1.0,census,5.0,1.0
976193,1.0,1,1.0,2.0,3.0,census,3.0,1.0
976194,2.0,2,4.0,1.0,3.0,census,4.0,1.0
976195,3.0,2,4.0,1.0,3.0,census,4.0,3.0
976196,1.0,1,2.0,2.0,1.0,census,5.0,1.0
976197,2.0,2,4.0,1.0,1.0,census,5.0,1.0
976198,1.0,1,2.0,2.0,3.0,census,4.0,3.0
976199,1.0,2,1.0,2.0,1.0,census,5.0,1.0
976200,4.0,1,6.0,1.0,1.0,census,3.0,2.0
976201,1.0,1,1.0,2.0,3.0,census,5.0,1.0
976202,4.0,1,3.0,2.0,1.0,census,3.0,3.0
976203,1.0,2,3.0,1.0,3.0,census,5.0,3.0
976205,4.0,1,4.0,2.0,1.0,census,4.0,3.0
976206,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976207,2.0,2,5.0,1.0,1.0,census,4.0,2.0
976208,2.0,2,4.0,2.0,1.0,census,4.0,1.0
976209,3.0,1,6.0,1.0,1.0,census,4.0,2.0
976210,1.0,2,1.0,2.0,1.0,census,3.0,1.0
976211,3.0,2,6.0,1.0,1.0,census,4.0,2.0
976212,1.0,2,3.0,1.0,1.0,census,4.0,1.0
976213,4.0,1,5.0,1.0,1.0,census,3.0,3.0
976214,1.0,2,5.0,2.0,3.0,census,3.0,2.0
976215,2.0,1,1.0,2.0,3.0,census,4.0,1.0
976216,3.0,2,5.0,1.0,1.0,census,4.0,2.0
976218,2.0,1,5.0,1.0,3.0,census,5.0,1.0
976219,1.0,1,1.0,2.0,1.0,census,5.0,3.0
976220,1.0,2,4.0,1.0,3.0,census,5.0,1.0
976221,1.0,1,1.0,2.0,1.0,census,4.0,3.0
976222,1.0,1,5.0,1.0,1.0,census,5.0,1.0
976223,1.0,1,6.0,1.0,1.0,census,5.0,2.0
976224,1.0,2,7.0,1.0,1.0,census,3.0,2.0
976225,1.0,2,4.0,1.0,3.0,census,4.0,1.0
976226,2.0,2,3.0,1.0,1.0,census,4.0,1.0
976227,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976228,2.0,1,3.0,1.0,3.0,census,5.0,1.0
976229,2.0,2,3.0,1.0,1.0,census,5.0,3.0
976230,3.0,2,6.0,1.0,1.0,census,3.0,2.0
976231,2.0,1,6.0,2.0,1.0,census,4.0,1.0
976233,2.0,2,6.0,2.0,1.0,census,5.0,3.0
976234,3.0,2,4.0,1.0,1.0,census,3.0,3.0
976235,2.0,1,4.0,1.0,1.0,census,4.0,1.0
976236,5.0,2,7.0,2.0,1.0,census,3.0,2.0
976237,1.0,1,1.0,2.0,3.0,census,5.0,1.0
976241,3.0,1,5.0,2.0,3.0,census,4.0,1.0
976242,3.0,1,6.0,1.0,3.0,census,3.0,2.0
976244,2.0,1,6.0,1.0,1.0,census,5.0,2.0
976246,3.0,1,3.0,2.0,1.0,census,3.0,3.0
976247,1.0,2,4.0,2.0,1.0,census,5.0,1.0
976248,3.0,1,7.0,2.0,,census,3.0,2.0
976250,1.0,1,2.0,1.0,1.0,census,5.0,1.0
976251,1.0,2,4.0,1.0,1.0,census,3.0,3.0
976252,1.0,1,1.0,2.0,1.0,census,4.0,1.0
976253,1.0,1,3.0,2.0,3.0,census,4.0,1.0
976254,2.0,2,5.0,1.0,1.0,census,5.0,1.0
976255,2.0,2,3.0,1.0,1.0,census,3.0,3.0
976257,1.0,2,1.0,2.0,3.0,census,5.0,3.0
976258,1.0,2,6.0,1.0,1.0,census,5.0,2.0
976259,2.0,2,5.0,1.0,1.0,census,4.0,1.0
976260,1.0,1,5.0,1.0,3.0,census,5.0,1.0
976261,4.0,2,5.0,2.0,,census,3.0,1.0
976262,2.0,1,3.0,1.0,1.0,census,4.0,1.0
976263,2.0,1,4.0,1.0,1.0,census,5.0,1.0
976264,1.0,1,3.0,1.0,3.0,census,5.0,1.0
976265,2.0,2,7.0,2.0,1.0,census,3.0,2.0
976266,1.0,1,5.0,2.0,1.0,census,5.0,1.0
976267,1.0,1,4.0,1.0,3.0,census,4.0,1.0
976268,1.0,1,2.0,2.0,1.0,census,5.0,1.0
976269,2.0,1,1.0,2.0,,census,4.0,3.0
976270,4.0,1,6.0,1.0,1.0,census,3.0,2.0
976271,4.0,2,2.0,2.0,3.0,census,4.0,3.0
976272,1.0,1,5.0,2.0,1.0,census,5.0,2.0
976273,2.0,1,3.0,1.0,1.0,census,5.0,1.0
976274,2.0,1,6.0,1.0,1.0,census,4.0,2.0
976275,1.0,1,3.0,1.0,3.0,census,5.0,1.0
976276,2.0,1,6.0,1.0,1.0,census,4.0,2.0
976277,3.0,1,7.0,1.0,1.0,census,3.0,2.0
976278,2.0,1,3.0,1.0,3.0,census,4.0,1.0
976279,1.0,2,1.0,2.0,3.0,census,5.0,3.0
976280,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976281,1.0,1,3.0,2.0,3.0,census,5.0,1.0
976282,1.0,1,4.0,1.0,1.0,census,5.0,1.0
976283,3.0,1,6.0,1.0,3.0,census,5.0,2.0
976284,1.0,1,3.0,1.0,1.0,census,5.0,1.0
976286,2.0,2,1.0,2.0,1.0,census,5.0,1.0
976287,1.0,2,4.0,2.0,1.0,census,4.0,1.0
976288,1.0,1,5.0,1.0,3.0,census,5.0,1.0
976289,2.0,1,4.0,1.0,,census,4.0,1.0
976290,2.0,2,3.0,2.0,3.0,census,5.0,1.0
976294,1.0,1,4.0,2.0,,census,4.0,3.0
976296,4.0,2,3.0,2.0,3.0,census,3.0,3.0
976297,2.0,1,5.0,1.0,,census,4.0,1.0
976298,1.0,2,1.0,2.0,1.0,census,4.0,3.0
976300,5.0,2,6.0,1.0,1.0,census,3.0,2.0
976301,2.0,1,2.0,1.0,,census,3.0,3.0
976302,4.0,1,5.0,2.0,1.0,census,3.0,2.0
976303,1.0,2,3.0,2.0,1.0,census,3.0,1.0
976304,2.0,1,5.0,1.0,1.0,census,3.0,1.0
976306,3.0,1,4.0,2.0,3.0,census,4.0,3.0
976307,1.0,1,5.0,1.0,1.0,census,5.0,1.0
976308,2.0,2,5.0,2.0,,census,3.0,3.0
976309,1.0,1,3.0,2.0,1.0,census,4.0,1.0
976311,1.0,1,1.0,2.0,2.0,census,4.0,1.0
976312,4.0,1,3.0,1.0,3.0,census,3.0,3.0
976314,2.0,2,6.0,2.0,1.0,census,4.0,1.0
976315,1.0,1,1.0,2.0,3.0,census,5.0,1.0
976316,3.0,1,5.0,2.0,3.0,census,3.0,3.0
976317,1.0,1,4.0,1.0,1.0,census,5.0,1.0
976318,1.0,1,6.0,2.0,1.0,census,4.0,2.0
976319,3.0,1,6.0,2.0,1.0,census,4.0,1.0
976320,3.0,2,7.0,2.0,1.0,census,4.0,2.0
976321,2.0,2,1.0,2.0,1.0,census,4.0,3.0
976322,1.0,2,1.0,2.0,3.0,census,5.0,3.0
976324,1.0,2,2.0,2.0,1.0,census,4.0,1.0
976325,1.0,2,2.0,2.0,1.0,census,4.0,1.0
976326,1.0,2,6.0,2.0,1.0,census,3.0,1.0
976328,2.0,2,3.0,1.0,2.0,census,4.0,1.0
976329,2.0,1,7.0,1.0,1.0,census,4.0,2.0
976330,1.0,2,4.0,2.0,1.0,census,5.0,1.0
976331,2.0,1,5.0,2.0,1.0,census,5.0,1.0
976332,1.0,2,5.0,2.0,1.0,census,4.0,1.0
976333,1.0,1,1.0,2.0,1.0,census,5.0,1.0
976334,1.0,2,3.0,2.0,1.0,census,5.0,1.0
976335,1.0,1,1.0,2.0,2.0,census,4.0,1.0
976336,1.0,1,2.0,2.0,3.0,census,5.0,1.0
976337,1.0,1,1.0,2.0,2.0,census,4.0,3.0
976338,1.0,1,1.0,2.0,3.0,census,3.0,3.0
976339,2.0,2,1.0,2.0,3.0,census,5.0,3.0
976340,4.0,2,5.0,1.0,2.0,census,4.0,3.0
976341,1.0,1,1.0,2.0,2.0,census,4.0,1.0
976343,1.0,1,1.0,2.0,1.0,census,5.0,3.0
976344,3.0,1,2.0,1.0,2.0,census,3.0,1.0
976345,2.0,1,1.0,2.0,3.0,census,4.0,1.0
976347,2.0,2,1.0,2.0,1.0,census,4.0,3.0
976348,1.0,1,1.0,2.0,3.0,census,4.0,1.0
976349,1.0,2,1.0,2.0,3.0,census,5.0,3.0
976351,1.0,1,1.0,2.0,1.0,census,5.0,1.0
976353,1.0,2,2.0,2.0,3.0,census,5.0,1.0
976354,1.0,1,5.0,1.0,3.0,census,5.0,1.0
976355,1.0,2,2.0,2.0,1.0,census,5.0,1.0
976356,4.0,2,7.0,2.0,1.0,census,3.0,2.0
976357,4.0,2,3.0,2.0,,census,4.0,3.0
976358,2.0,2,4.0,1.0,1.0,census,5.0,1.0
976360,3.0,2,7.0,2.0,1.0,census,3.0,2.0
976361,3.0,2,1.0,2.0,3.0,census,4.0,1.0
976362,1.0,2,1.0,2.0,1.0,census,5.0,3.0
976363,1.0,2,1.0,2.0,,census,3.0,1.0
976364,1.0,2,2.0,1.0,1.0,census,5.0,1.0
976365,3.0,1,3.0,1.0,3.0,census,4.0,1.0
976366,1.0,1,1.0,2.0,1.0,census,4.0,3.0
976367,1.0,2,5.0,1.0,1.0,census,5.0,1.0
976368,1.0,1,2.0,2.0,3.0,census,5.0,1.0
976370,1.0,2,2.0,1.0,1.0,census,5.0,1.0
976371,3.0,2,4.0,2.0,1.0,census,3.0,1.0
976373,2.0,2,2.0,2.0,1.0,census,5.0,1.0
976374,5.0,2,7.0,1.0,1.0,census,4.0,2.0
976375,4.0,1,3.0,1.0,1.0,census,3.0,3.0
976376,4.0,1,3.0,1.0,1.0,census,4.0,3.0
976377,1.0,1,3.0,2.0,3.0,census,5.0,1.0
976378,1.0,1,3.0,2.0,3.0,census,3.0,1.0
976379,3.0,1,1.0,2.0,,census,4.0,3.0
976380,3.0,1,3.0,1.0,3.0,census,4.0,3.0
976381,3.0,2,7.0,2.0,1.0,census,4.0,2.0
976382,1.0,1,1.0,2.0,1.0,census,4.0,1.0
976383,2.0,1,6.0,1.0,,census,5.0,2.0
976384,4.0,2,6.0,1.0,3.0,census,4.0,2.0
976385,1.0,2,4.0,2.0,1.0,census,4.0,1.0
976386,1.0,2,1.0,2.0,1.0,census,5.0,3.0
976388,3.0,1,4.0,2.0,,census,4.0,3.0
976389,2.0,2,5.0,1.0,1.0,census,5.0,1.0
976390,1.0,1,2.0,2.0,,census,5.0,1.0
976391,2.0,2,3.0,1.0,3.0,census,5.0,1.0
976392,2.0,1,7.0,1.0,1.0,census,5.0,1.0
976393,2.0,1,4.0,1.0,1.0,census,4.0,3.0
976394,2.0,1,2.0,2.0,1.0,census,5.0,1.0
976395,2.0,1,4.0,1.0,1.0,census,5.0,1.0
976397,1.0,1,4.0,1.0,3.0,census,4.0,1.0
976398,2.0,2,3.0,2.0,1.0,census,3.0,1.0
976399,1.0,2,1.0,2.0,3.0,census,3.0,3.0
976400,2.0,1,2.0,2.0,3.0,census,5.0,1.0
976401,1.0,2,7.0,2.0,1.0,census,5.0,2.0
976402,1.0,1,1.0,2.0,,census,5.0,3.0
976403,1.0,1,1.0,2.0,1.0,census,5.0,1.0
976404,1.0,1,4.0,1.0,1.0,census,5.0,1.0
976405,2.0,1,6.0,1.0,1.0,census,4.0,2.0
976406,2.0,1,1.0,2.0,3.0,census,5.0,1.0
976408,4.0,2,7.0,2.0,1.0,census,3.0,2.0
976410,2.0,2,6.0,2.0,1.0,census,4.0,2.0
976412,1.0,2,1.0,2.0,1.0,census,5.0,3.0
976414,4.0,2,7.0,2.0,1.0,census,3.0,2.0
976415,3.0,1,2.0,2.0,3.0,census,4.0,3.0
976416,1.0,2,1.0,2.0,1.0,census,5.0,3.0
976417,1.0,2,3.0,2.0,1.0,census,5.0,1.0
976418,3.0,2,4.0,1.0,1.0,census,3.0,3.0
976421,,1,1.0,2.0,,census,5.0,
976422,1.0,1,1.0,2.0,1.0,census,5.0,1.0
976423,1.0,1,2.0,1.0,1.0,census,5.0,1.0
976424,3.0,2,4.0,2.0,1.0,census,5.0,1.0
976426,2.0,2,7.0,2.0,,census,4.0,2.0
976427,2.0,2,6.0,1.0,1.0,census,4.0,2.0
976428,2.0,1,5.0,1.0,1.0,census,4.0,1.0
976429,1.0,2,3.0,1.0,1.0,census,5.0,3.0
976431,1.0,1,2.0,1.0,3.0,census,5.0,1.0
976433,1.0,2,4.0,1.0,1.0,census,4.0,1.0
976434,2.0,1,6.0,1.0,1.0,census,5.0,2.0
976435,2.0,2,5.0,2.0,3.0,census,5.0,1.0
976436,1.0,1,4.0,1.0,3.0,census,4.0,1.0
976437,1.0,1,1.0,2.0,1.0,census,5.0,3.0
976439,1.0,1,3.0,1.0,1.0,census,4.0,1.0
976440,1.0,1,3.0,2.0,3.0,census,5.0,1.0
976441,1.0,2,5.0,1.0,1.0,census,5.0,1.0
976442,2.0,2,3.0,1.0,3.0,census,5.0,1.0
976443,1.0,2,3.0,1.0,3.0,census,5.0,1.0
976444,1.0,1,5.0,1.0,1.0,census,4.0,2.0
976445,2.0,2,1.0,2.0,3.0,census,4.0,3.0
976446,3.0,1,7.0,2.0,1.0,census,4.0,2.0
976447,2.0,2,5.0,1.0,3.0,census,5.0,1.0
976448,2.0,2,4.0,1.0,1.0,census,4.0,1.0
976451,2.0,2,4.0,2.0,1.0,census,5.0,1.0
976452,1.0,1,2.0,2.0,3.0,census,3.0,1.0
976453,2.0,1,5.0,1.0,1.0,census,3.0,1.0
976454,4.0,1,5.0,2.0,,census,5.0,3.0
976455,2.0,1,4.0,2.0,1.0,census,5.0,1.0
976456,1.0,1,6.0,1.0,1.0,census,4.0,1.0
976457,2.0,1,5.0,1.0,3.0,census,4.0,1.0
976458,1.0,1,6.0,1.0,1.0,census,4.0,2.0
976459,2.0,2,6.0,2.0,1.0,census,4.0,2.0
976460,1.0,1,5.0,1.0,3.0,census,5.0,2.0
976461,1.0,1,4.0,1.0,3.0,census,5.0,1.0
976463,5.0,2,7.0,1.0,1.0,census,3.0,2.0
976464,2.0,1,4.0,1.0,1.0,census,5.0,1.0
976465,1.0,2,3.0,2.0,1.0,census,4.0,1.0
976466,3.0,2,4.0,1.0,1.0,census,5.0,1.0
976467,2.0,1,2.0,2.0,1.0,census,4.0,1.0
976468,1.0,2,5.0,1.0,1.0,census,4.0,2.0
976469,2.0,2,7.0,2.0,1.0,census,5.0,2.0
976470,2.0,2,1.0,2.0,1.0,census,5.0,2.0
976471,1.0,2,2.0,2.0,1.0,census,5.0,1.0
976472,1.0,2,2.0,1.0,2.0,census,4.0,3.0
976473,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976475,2.0,1,3.0,2.0,1.0,census,4.0,1.0
976476,4.0,2,5.0,1.0,1.0,census,4.0,2.0
976477,2.0,2,6.0,1.0,1.0,census,4.0,2.0
976478,1.0,2,1.0,2.0,3.0,census,4.0,1.0
976479,1.0,2,2.0,2.0,1.0,census,5.0,1.0
976481,1.0,2,2.0,1.0,3.0,census,5.0,1.0
976482,1.0,2,2.0,1.0,3.0,census,5.0,1.0
976483,3.0,1,7.0,1.0,2.0,census,3.0,2.0
976484,1.0,1,3.0,2.0,3.0,census,5.0,1.0
976485,1.0,1,5.0,1.0,1.0,census,5.0,1.0
976487,3.0,2,6.0,1.0,1.0,census,4.0,2.0
976488,2.0,2,2.0,1.0,1.0,census,5.0,1.0
976489,2.0,1,4.0,1.0,1.0,census,4.0,1.0
976490,1.0,2,4.0,1.0,3.0,census,5.0,1.0
976491,1.0,2,3.0,1.0,1.0,census,5.0,3.0
976492,2.0,1,1.0,2.0,1.0,census,5.0,3.0
976493,1.0,2,2.0,1.0,3.0,census,4.0,1.0
976494,1.0,2,1.0,2.0,1.0,census,5.0,1.0
976495,3.0,2,7.0,1.0,1.0,census,4.0,2.0
976496,5.0,1,5.0,1.0,3.0,census,3.0,3.0
976497,1.0,1,3.0,1.0,3.0,census,5.0,1.0
976498,2.0,2,4.0,1.0,1.0,census,5.0,1.0
976499,2.0,2,5.0,2.0,3.0,census,3.0,3.0
976500,1.0,1,3.0,1.0,1.0,census,5.0,1.0
976501,1.0,1,4.0,2.0,1.0,census,5.0,1.0
976502,4.0,1,5.0,1.0,1.0,census,4.0,3.0
976503,1.0,2,4.0,1.0,3.0,census,4.0,1.0
976505,3.0,2,2.0,2.0,3.0,census,5.0,1.0
976506,2.0,2,1.0,2.0,3.0,census,5.0,1.0
976508,1.0,1,3.0,2.0,3.0,census,5.0,1.0
976510,2.0,2,2.0,2.0,3.0,census,4.0,3.0
976512,3.0,1,6.0,1.0,1.0,census,3.0,2.0
976513,2.0,2,3.0,1.0,1.0,census,5.0,1.0
976514,1.0,1,5.0,1.0,,census,3.0,2.0
976515,1.0,2,1.0,1.0,3.0,census,5.0,1.0
976516,2.0,2,2.0,2.0,3.0,census,5.0,3.0
976517,2.0,1,5.0,1.0,1.0,census,4.0,2.0
976518,3.0,2,2.0,2.0,3.0,census,5.0,1.0
976520,2.0,2,2.0,2.0,3.0,census,4.0,3.0
976523,1.0,2,3.0,2.0,1.0,census,5.0,1.0
976526,2.0,1,3.0,1.0,1.0,census,5.0,1.0
976527,2.0,2,4.0,2.0,1.0,census,5.0,1.0
976529,1.0,1,1.0,2.0,3.0,census,5.0,1.0
976530,3.0,2,6.0,1.0,1.0,census,3.0,2.0
976531,1.0,1,4.0,1.0,3.0,census,5.0,1.0
976532,1.0,1,3.0,1.0,1.0,census,5.0,1.0
976533,2.0,2,7.0,2.0,1.0,census,4.0,2.0
976534,2.0,1,7.0,1.0,1.0,census,5.0,2.0
976536,2.0,2,3.0,1.0,1.0,census,5.0,1.0
976537,2.0,2,4.0,2.0,1.0,census,5.0,1.0
976538,1.0,1,3.0,1.0,1.0,census,5.0,1.0
976539,1.0,1,1.0,2.0,1.0,census,5.0,1.0
976540,2.0,1,3.0,2.0,1.0,census,5.0,1.0
976542,2.0,2,4.0,1.0,3.0,census,4.0,1.0
976544,3.0,2,3.0,2.0,1.0,census,3.0,3.0
976545,1.0,1,2.0,1.0,3.0,census,5.0,1.0
976546,1.0,1,5.0,1.0,1.0,census,4.0,3.0
976547,2.0,2,3.0,1.0,1.0,census,5.0,1.0
976548,2.0,1,4.0,2.0,1.0,census,5.0,1.0
976549,1.0,1,5.0,1.0,3.0,census,4.0,1.0
976550,1.0,1,4.0,2.0,3.0,census,3.0,1.0
976551,5.0,2,6.0,2.0,1.0,census,3.0,2.0
976552,2.0,1,3.0,1.0,1.0,census,5.0,1.0
976553,1.0,2,3.0,1.0,3.0,census,5.0,1.0
976554,4.0,1,4.0,1.0,1.0,census,3.0,3.0
976555,4.0,1,7.0,1.0,3.0,census,4.0,2.0
976556,3.0,1,3.0,1.0,3.0,census,4.0,3.0
976557,1.0,1,1.0,2.0,3.0,census,3.0,3.0
976558,2.0,1,1.0,2.0,1.0,census,3.0,3.0
976559,5.0,2,4.0,2.0,2.0,census,3.0,3.0
976560,3.0,1,5.0,2.0,3.0,census,3.0,3.0
976561,2.0,2,4.0,1.0,3.0,census,4.0,1.0
976562,1.0,2,7.0,2.0,3.0,census,5.0,2.0
976563,1.0,1,1.0,2.0,3.0,census,5.0,1.0
976564,3.0,1,7.0,1.0,3.0,census,3.0,2.0
976566,2.0,1,3.0,2.0,1.0,census,4.0,1.0
976567,2.0,2,7.0,1.0,1.0,census,4.0,2.0
976568,3.0,1,7.0,1.0,1.0,census,3.0,2.0
976569,1.0,1,5.0,1.0,1.0,census,4.0,1.0
976570,1.0,1,4.0,1.0,1.0,census,5.0,3.0
976574,1.0,1,4.0,1.0,3.0,census,3.0,1.0
976575,3.0,2,6.0,1.0,1.0,census,4.0,2.0
976576,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976577,1.0,2,7.0,2.0,1.0,census,4.0,2.0
976580,3.0,2,7.0,1.0,1.0,census,4.0,1.0
976584,5.0,1,5.0,1.0,1.0,census,4.0,3.0
976585,4.0,1,5.0,2.0,1.0,census,4.0,1.0
976586,2.0,2,5.0,1.0,1.0,census,5.0,2.0
976587,1.0,2,5.0,1.0,1.0,census,5.0,2.0
976588,4.0,2,7.0,1.0,1.0,census,4.0,2.0
976589,2.0,2,5.0,1.0,1.0,census,4.0,1.0
976590,1.0,2,6.0,1.0,1.0,census,5.0,2.0
976591,2.0,1,1.0,2.0,1.0,census,4.0,1.0
976592,4.0,1,7.0,2.0,1.0,census,4.0,2.0
976593,1.0,1,6.0,2.0,1.0,census,4.0,2.0
976594,3.0,2,6.0,2.0,1.0,census,3.0,2.0
976595,3.0,2,2.0,2.0,1.0,census,4.0,3.0
976596,1.0,2,3.0,1.0,3.0,census,4.0,1.0
976597,1.0,1,1.0,2.0,3.0,census,5.0,3.0
976600,5.0,2,5.0,1.0,1.0,census,4.0,3.0
976603,1.0,1,4.0,1.0,3.0,census,5.0,1.0
976604,3.0,1,1.0,2.0,,census,3.0,3.0
976605,3.0,1,6.0,1.0,1.0,census,4.0,2.0
976607,2.0,2,6.0,1.0,1.0,census,4.0,2.0
976610,2.0,2,5.0,2.0,1.0,census,5.0,2.0
976611,2.0,1,3.0,1.0,3.0,census,3.0,1.0
976612,1.0,2,1.0,1.0,3.0,census,5.0,1.0
976614,3.0,2,6.0,1.0,1.0,census,4.0,2.0
976616,1.0,1,1.0,2.0,3.0,census,5.0,3.0
976618,1.0,1,3.0,2.0,1.0,census,5.0,1.0
976619,1.0,2,3.0,1.0,2.0,census,5.0,3.0
976620,3.0,2,6.0,1.0,1.0,census,5.0,2.0
976622,1.0,1,3.0,1.0,1.0,census,3.0,1.0
976624,1.0,2,4.0,1.0,1.0,census,5.0,1.0
976625,1.0,1,2.0,1.0,3.0,census,5.0,1.0
976626,2.0,2,5.0,2.0,3.0,census,4.0,1.0
976627,4.0,2,6.0,2.0,1.0,census,3.0,2.0
976628,2.0,1,4.0,2.0,,census,4.0,3.0
976629,2.0,2,1.0,2.0,3.0,census,4.0,3.0
976630,3.0,2,3.0,2.0,3.0,census,3.0,3.0
976631,5.0,1,6.0,1.0,1.0,census,3.0,2.0
976632,1.0,1,5.0,1.0,1.0,census,5.0,2.0
976633,3.0,2,6.0,1.0,1.0,census,4.0,2.0
976634,2.0,1,2.0,1.0,3.0,census,5.0,1.0
976635,2.0,1,2.0,1.0,1.0,census,4.0,1.0
976637,3.0,2,3.0,2.0,3.0,census,4.0,1.0
976638,1.0,1,3.0,2.0,3.0,census,5.0,1.0
976639,2.0,1,2.0,2.0,3.0,census,5.0,1.0
976640,3.0,1,6.0,1.0,1.0,census,4.0,2.0
976641,4.0,1,6.0,2.0,1.0,census,4.0,2.0
976642,1.0,1,1.0,2.0,1.0,census,5.0,1.0
976643,3.0,1,7.0,1.0,1.0,census,3.0,2.0
976645,1.0,2,4.0,2.0,1.0,census,4.0,1.0
976647,1.0,2,5.0,1.0,1.0,census,4.0,1.0
976648,2.0,2,3.0,2.0,1.0,census,5.0,1.0
976650,1.0,1,2.0,2.0,3.0,census,3.0,1.0
976651,2.0,1,1.0,2.0,3.0,census,3.0,3.0
976652,3.0,2,6.0,1.0,1.0,census,3.0,2.0
976653,2.0,2,6.0,1.0,1.0,census,4.0,2.0
976654,4.0,1,7.0,2.0,1.0,census,4.0,3.0
976655,2.0,2,4.0,1.0,1.0,census,5.0,1.0
976656,3.0,2,4.0,2.0,1.0,census,3.0,3.0
976657,3.0,1,7.0,1.0,,census,3.0,2.0
976659,4.0,1,6.0,1.0,1.0,census,4.0,2.0
976660,2.0,1,5.0,2.0,1.0,census,5.0,1.0
976661,,2,1.0,2.0,,census,4.0,
976662,1.0,2,4.0,2.0,1.0,census,5.0,1.0
976663,1.0,2,4.0,1.0,3.0,census,5.0,1.0
976664,2.0,1,2.0,2.0,1.0,census,5.0,1.0
976666,3.0,2,3.0,2.0,3.0,census,4.0,3.0
976667,2.0,1,5.0,1.0,3.0,census,5.0,1.0
976668,1.0,2,2.0,2.0,3.0,census,5.0,3.0
